ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA4614934-1,15664749,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-12,2023-02-14,2023-02-18,2023-01-12,DescargadaParcial,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACION OFICIAL: GIRALDO LUJAN YONATAN ALEXANDER SERIE ENCONTRADO: 2021628795 MARCA: WATER TECH LECTURA: 276 FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 19:17:03,NO,No fraude,No fraude,9.0,276.0,0.0,2.0,3.0,276.0,33.0,8.363636363636363,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4614925-1,17519680,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-12,2023-02-14,2023-02-18,2023-02-04,DescargadaParcial,MEDIDOR BIEN INSTALADO CON LLAVE DE CONTENCION CERRADA REGISTRA EN PRUEBA DE RACOR CON ACOMETIDA PARALELA LA CUAL TIENE LLAVE DE PASO AL FRENTE DE LA PUERTA  SE REMITE PARA CORTE OFICIAL: GRUESO  JORGE ANTONIO MARCA: WATER TECH FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 19:17:05,NO,No fraude,No fraude,2.0,0.0,16.0,2.0,3.0,16.0,10.0,1.6,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615124-1,17572269,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-02-12,2023-02-20,2023-02-23,2023-01-27,DescargadaParcial,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR EN CONTRAFLUJO SE NORMALIZA INSTALACION Y SE PONE MEDIDOR EN POSICION CORRECTA SE INSTALA SELLO DE EPM SE DEJAN LLAVES Y RACORES SIN FUGAS SE REALIZA NORMALIZACION POR GARANTIA SIN COBRO AL USUARIO OFICIAL: GIRALDO LUJAN YONATAN ALEXANDER SELLO INSTALADO: AE21095147 RETIRADO: 2022018285 MARCA: WATER TECH LECTURA: 99994 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 17:23:27,SI,,Anomalía - Medidor en contraflujo,3.0,99994.0,99998.0,6.0,3.0,4.0,24.0,0.16666666666666666,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615123-1,17597114,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-12,2023-02-14,2023-02-18,2023-01-27,DescargadaParcial,SE REVISA INSTALACION MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE RACOR NO SE OBSERVA MANIPULACION EXTERNA NI PARCHES ANTES DE CAJA NADIE EN PREDIO SECTOR CON AGUA PROPIA VEREDAL ARGUMENTA VECINOS OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO SERIE ENCONTRADO: 2022022925 MARCA: WATER TECH LECTURA: 99962 FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 19:17:05,NO,No fraude,No fraude,2.0,99962.0,99941.0,2.0,3.0,21.0,18.0,1.1666666666666667,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615216-1,13384695,ActivoCon suministro                         ,Comercial  ,Comercial                                                                                                                                             ,2023-02-12,2023-02-17,2023-02-23,2023-02-08,DescargadaParcial,SIN DATOS Y FOTOS DE INSTALACION NI CAJA NI TAPA PREDIO SE SURTE DEL MEDIDOR DE LA DIRECION CR 42 CL 67A127  EL CUAL TIENE UN WATER TECH MEDIA SERIE 2022527491 Y LECTURA 00007 Y SELLO BUENO AE21032264 SE HACE PRUEBA DE LLAVES USUARIA NO FIRMA SE HACE ACOMPANAMIENTO DE PERSONAL DE VIGILANCIA OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO MARCA: WATER TECH FECHA EJECUCIÓN: 16/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:29:22,NO,No fraude,No fraude,2.0,7.0,0.0,5.0,4.0,7.0,9.0,0.7777777777777778,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615008-1,12697533,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-12,2023-02-16,2023-02-22,2023-01-12,DescargadaParcial,"YONATAN GIRALDO : 15-02-2023,PAP 6805 SERIE MED :  MARCA:  LECTURA:   DIAMETRO: ,nadie en predio no hay quien suministre informacion,obstaculo permanente,reja con candado,medidor y cajilla interno,con dificil acceso para realizar visita Usuario: EPM\smartm Fecha: 2023-02-22 14:09:48",NO,No hay quien informe,No Aplica,0.0,2023.0,119.0,4.0,4.0,1904.0,35.0,54.4,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615024-1,12752674,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-12,2023-02-16,2023-02-22,2023-01-23,DescargadaParcial,MEDIDOR EN CONTRAFLUJO SE NORMALIZA INSTALACION SE DEJA SIN FUGAS NO SE CAMBIAN PITORRAS POR TUBERIA GRIS CRISTALIZADA EN MAL ESTADO SE CAMBIAN MEDIDOR POR DESARROLLO TECNOLOGICO SIN COBRO PARA USUARIO CON AUTORIZACION DE USUARIO EN APARTAMENTO VIVEN 2 PERSONAS MEDIDOR RETIRADO SE LE ENTREGA A USUARIO OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO SERIE INSTALADA: 2022502118 MARCA: WATER TECH LECTURA: 0 SELLO INSTALADO: AE21095066 RETIRADO: 02015C050730 MARCA: ABB LECTURA: 1976 FECHA EJECUCIÓN: 13/02/2023 Usuario: EPM\smartm Fecha: 2023-02-22 16:45:21,SI,,Anomalía - Medidor en contraflujo,4.0,0.0,1977.0,4.0,4.0,1977.0,24.0,82.375,Lectura Normal,0.13333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615168-1,12846113,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-12,2023-02-20,2023-02-23,2023-01-25,DescargadaParcial,SE REVISA INSTALACION NO SE OBSERVA DIRECTO MEDIDOR BIEN INSTALADO EMPOTRADO REGISTRA EN PRUEBA DE LLAVES NO SE MANIPULACION EXTERNA NI PARCHES ANTES DE CAJA NO FIRMAN NO SUMINISTRAN MAS INFORMACION OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO RETIRADO: 2016706049 MARCA: WATER TECH LECTURA: 1593 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:45:41,NO,No fraude,No fraude,23.0,1593.0,0.0,6.0,3.0,1593.0,26.0,61.26923076923077,Lectura Normal,0.7666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615121-1,12313295,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-02-12,2023-02-14,2023-02-18,2023-01-25,DescargadaParcial,SE REVISA INSTALACION SE ENCONTRO MEDIDOR EN CONTRAFLUJO NO SE NORMALIZA POR LLAVE ACERA MAL ESTADO CON FUGA ACOMTIDA EXTERNA CON FUGA NADIE EN PREDIO PARA FIRMAR OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO SERIE ENCONTRADO: 2016714414 MARCA: WATER TECH LECTURA: 487 FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 19:17:03,NO,No fraude,No fraude,5.0,487.0,491.0,2.0,3.0,4.0,20.0,0.2,Lectura Normal,0.16666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615133-1,13016170,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-12,2023-02-14,2023-02-20,2023-02-09,DescargadaParcial,MEDIDOR EN POSICION INCORRECTA O CONTRAFLUJO SE NORMALIZA INSTALACION SE DEJA SIN FUGAS PREDIO CON BUENA PRESION NO SE  CAMBIAN PITORRAS POR BUEN ESTADO PREDIO RESIDENCIAL VIVEN OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO SELLO INSTALADO: AE21113389 SERIE ENCONTRADO: 2017771347 MARCA: WATER TECH LECTURA: 645 FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\smartm Fecha: 2023-02-20 11:52:36,SI,,Anomalía - Medidor en contraflujo,9.0,645.0,648.0,2.0,4.0,3.0,5.0,0.6,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4615043-1,13247860,ActivoCon suministro                         ,Residencial,Residencial estrato 5                                                                                                                                 ,2023-02-12,2023-02-16,2023-02-22,2023-01-18,DescargadaParcial,USUARIO NO AUTORIZA INGRESO PARA REALIZAR REVISION ARGUMENTANDO QUE NO HA PEDIDO NINGUNA REVISION EN EPM PREDIO CON MEDIDORES INTERNO SE REQUIERE PREVIO AVISO OFICIAL: BUILES CARDENAS SEBASTIAN ARLEY MARCA: WATER TECH FECHA EJECUCIÓN: 15/02/2023 Usuario: EPM\smartm Fecha: 2023-02-22 14:30:31,NO,Cliente no autoriza trabajo,No Aplica,5.0,0.0,559.0,4.0,4.0,559.0,29.0,19.275862068965516,Lectura Normal,0.16666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630522-1,13738036,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-23,2023-01-26,DescargadaParcial,MEDIDOR EN POSICION INCORRECTA O CONTRAFLUJO POR  PERSONAL DE MANTENIMIENTO  SE NORMALIZA INSTALACION LA CUAL ES POR GARANTIA SIN COBRO PARA USUARIO NO SE CAMBIAN PITORRAS POR BUEN ESTADO SE EMPOTRA INSTALACION NUEVAMENTE OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO SELLO INSTALADO: AE21032200 RETIRADO: 22-2009380 MARCA: WATER TECH LECTURA: 99852 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:59:21,SI,,Anomalía - Medidor en contraflujo,7.0,99852.0,99929.0,1.0,3.0,77.0,25.0,3.08,Lectura Normal,0.23333333333333334,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630260-1,12818556,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-23,2023-02-01,DescargadaParcial,MEDIDOR EN POSICION CORRECTA REGISTRA EN PRUEBA DE RACOR PREDIO RESIDENCIAL SOLO NO SE OBSERVA ANOMALIAS  EN TERRENO NADIE QUIEN FIRME OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO RETIRADO: 2019006079 MARCA: WATER TECH LECTURA: 335 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:45:58,NO,No fraude,No fraude,2.0,335.0,322.0,1.0,3.0,13.0,19.0,0.6842105263157895,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630191-1,12859459,ActivoCon suministro                         ,Comercial  ,Comercial                                                                                                                                             ,2023-02-19,2023-02-21,2023-02-27,2023-01-21,DescargadaParcial,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACION OFICIAL: GIRALDO LUJAN YONATAN ALEXANDER SERIE ENCONTRADO: 2012072846 MARCA: WATER TECH LECTURA: 99976 FECHA EJECUCIÓN: 21/02/2023 Usuario: EPM\smartm Fecha: 2023-02-27 13:03:01,NO,No fraude,No fraude,0.0,99976.0,0.0,2.0,4.0,99976.0,31.0,3225.032258064516,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630310-1,12979308,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-24,2023-01-30,DescargadaParcial,MEDIDOR BIEN INSTALADO REGISTRANDO EN PRUEBA DE LLAVE NO SE OBSERVA ANOMALIAS EN EL MEDIDOR Y ACOMETIDA LECTURA AVANZANDO MEDIDOR GENERAL SURTE 27 CASAS SERIE ENCONTRADO: 2013540300 LECTURA: 54716 MARCA: WATERTECH Usuario: EPM\smartm Fecha: 2023-02-24 17:34:02,NO,No fraude,No fraude,3.0,27.0,54327.0,1.0,4.0,54300.0,21.0,2585.714285714286,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630350-1,12311907,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-24,2023-02-09,DescargadaParcial,EDIFICIO SIN PORTERO NO ATIENDEN IMPOSIBLE ACCESO OFICIAL: GRUESO  JORGE ANTONIO MARCA: WATER TECH FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-24 10:57:27,NO,No hay quien informe,No Aplica,9.0,0.0,497.0,1.0,4.0,497.0,11.0,45.18181818181818,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630438-1,12979982,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-24,2023-02-09,DescargadaParcial,MEDIDOR EN CONTRA FLUJO SE NORMALIZA SERVICIO CON INSTALACION CORRECTA DEL MEDIDOR SIN FUGA PREDIO SOLO NO HAY QUIEN DE INFORMACION MEDIDOR GENERAL OFICIAL: GRUESO  JORGE ANTONIO SELLO INSTALADO: AE21031299 RETIRADO: 2016980893 MARCA: WATER TECH LECTURA: 98357 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-24 12:53:55,SI,,Anomalía - Posible anomalía del medidor,8.0,98357.0,98382.0,1.0,4.0,25.0,11.0,2.272727272727273,Lectura Normal,0.26666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630482-1,12571711,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-19,2023-02-20,2023-02-23,2023-02-06,DescargadaParcial,MEDIDOR EN SOLICITUD NO EXISTE EN TERRENO PREDIO CON MEDIDOR MARCA ELSTER DE MEDIA EL CUAL COINCIDE CON LECTURA DE SOLICITUD SE REMITE A CAMBIO POR DESARROLLO TECNOLOGICO ACTUALIZAR INFORMACION EN SISTEMA NADIE EN PREDIO PARA DAR DATOS E INFORMACION OFICIAL: BUILES CARDENAS SEBASTIAN ARLEY RETIRADO: 07015C026484 MARCA: WATER TECH LECTURA: 314 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:45:41,NO,No fraude,No fraude,1.0,7015.0,314.0,1.0,3.0,6701.0,14.0,478.64285714285717,Lectura Normal,0.03333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630234-1,12685652,RetiradoPara suspensiÃ³n                      ,Comercial  ,"Comercio al por menor de electrodomÃ©sticos y gasodomÃ©sticos de uso domÃ©stico, muebles y equipos de iluminaciÃ³n                                        ",2023-02-19,2023-02-20,2023-02-24,2023-02-06,DescargadaParcial,MEDIDOR BIEN INSTALADO CON CUPULA ESTALLADA MAS NO IMPACTADA SE REMITE PARA CAMBIO POR MEDIDOR PARADO NADIE EN PREDIO PARA DAR DATOS E INFORMACION SERIE ENCONTRADO: 20113014194 LECTURA: ILEGIBLE MARCA: WATERTECH Usuario: EPM\smartm Fecha: 2023-02-24 17:34:02,NO,No fraude,No fraude,9.0,2023.0,0.0,1.0,4.0,2023.0,14.0,144.5,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630508-1,13312260,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-02-19,2023-02-21,2023-02-27,2023-01-19,DescargadaParcial,MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE RACORES CON MISMA LECTURA DE SOLICITUD LLAVE DE CONTENCION CERRADA MEDIDOR FUERA DE SERVICIO POR TAL MOTIVO NO SE OBSERVAN CONSUMOS NO SE OBSERVAN PARCHES NI TUBERIA ALEDANA INGRESAR AL PREDIO NADIE EN PREDIO PARA DAR DATOS E INFORMACION OFICIAL: BUILES CARDENAS SEBASTIAN ARLEY MARCA: WATER TECH FECHA EJECUCIÓN: 21/02/2023 Usuario: EPM\smartm Fecha: 2023-02-27 11:54:37,NO,No fraude,No fraude,1.0,21.0,27.0,2.0,4.0,6.0,33.0,0.18181818181818182,Lectura Normal,0.03333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630389-1,12292979,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-02-19,2023-02-21,2023-02-27,2023-01-26,DescargadaParcial,NADIE EN PREDIO MEDIDOR EN BUEN ESTADO BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACORES LECTURA AVANZANDO SERIE ENCONTRADO: 2011-3106435 MARCA: WATERTECH LECTURA:701 OFICIAL: BALBUENA LANDETA LUIS ANIBAL Usuario: EPM\smartm Fecha: 2023-02-27 15:21:30,NO,No fraude,No Aplica,6.0,2011.0,694.0,2.0,4.0,1317.0,26.0,50.65384615384615,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4630562-1,13382926,ActivoCon suministro                         ,Residencial,Mantenimiento y reparaciÃ³n de otros efectos personales y enseres domÃ©sticos                                                                           ,2023-02-19,2023-02-20,2023-02-23,2023-01-25,DescargadaParcial,SE REVISA INSTALACION MEDIDOR DE CONTROL BIEN INSTALADO REGISTRA EN PRUEBA DE LLAVES NO SE OBSERVA MANIPULACION EXTERNA NI PARCHES ANTES DE CAJA LECTURA AVANZANDO NADIE PARA INFORMACION NI FIRMAR OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO RETIRADO: 2011-2024118 MARCA: WATER TECH LECTURA: 10094 FECHA EJECUCIÓN: 20/02/2023 Usuario: EPM\smartm Fecha: 2023-02-23 16:45:42,NO,No fraude,No fraude,1.0,2011.0,10010.0,1.0,3.0,7999.0,26.0,307.65384615384613,Lectura Normal,0.03333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4582009-1,12532574,ActivoCon suministro                         ,Residencial,Residencial estrato 5                                                                                                                                 ,2023-01-22,2023-02-16,2023-02-22,2023-01-21,DescargadaParcial,INSTALACION SE ENCUENTRA EN PARTE INTERNA DE EDIFICIO RESIDENCIAL SE TOCA SITOFONO Y CONTESTA PERSONA LA CUAL INDICA QUE  NO HAY NADIE MAYOR DE EDAD PARA ATENDER VISITA Y TAMPOCO HAY VIJILANTE EN EDIFICIO RESIDENCIAL  OFICIAL: JARAMILLO HERNANDEZ CARLOS MARIO FECHA EJECUCIÓN: 24-01-2023 Usuario: EPM\smartm Fecha: 2023-02-22 13:02:11 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40,NO,No hay quien informe,No Aplica,12.0,0.0,1090.0,19.0,4.0,1090.0,26.0,41.92307692307692,Lectura Normal,0.4,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4582190-1,12897317,ActivoCon suministro                         ,Residencial,Residencial estrato 1                                                                                                                                 ,2023-01-22,2023-02-14,2023-02-18,2023-01-12,Cerrada,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACORES MEDIDOR CON MISMA LECTURA DE SOLICITUD NO SE OBSERVA SIGNOS DE MANIPULACION SE REMITE MEDIDOR PARA CAMBIO MEDIDOR PARADO CON MISMA LECTURA REGISTRANDO PREDIO RESIDENCIAL  OFICIAL: GIRALDO LUJAN YONATAN ALEXANDER FECHA EJECUCIÓN: 24-01-2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 18:18:39 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40,NO,No fraude,No fraude,6.0,24.0,1629.0,17.0,3.0,1605.0,33.0,48.63636363636363,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4581972-1,12567898,ActivoCon suministro                         ,Residencial,Residencial estrato 6                                                                                                                                 ,2023-01-22,2023-02-14,2023-02-18,2023-01-21,Cerrada,"JORGE GRUESO 01-02-2023,PAP 6154 SERIE MED : 20215500811 MARCA: WATERTECH LECTURA: 00950 DIAMETRO:3/4 ,MEDIDOR BIEN INSTALADO REGISTRANDO EN PRUEBA DE LLAVE NO SE OBSERVA ANOMALIAS EN EL MEDIDOR Y ACOMETIDA NO TIENE PROBLEMAS PARA LA MEDIDA YA FUE NORMALIZADO Usuario: EPM\ajoyar Fecha: 2023-02-18 18:46:41",NO,No fraude,No fraude,119.0,950.0,750.0,17.0,3.0,200.0,24.0,8.333333333333334,Lectura Normal,3.966666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4581956-1,13469502,ActivoCon suministro                         ,Residencial,ConstrucciÃ³n de otras obras de ingenierÃ­a civil                                                                                                       ,2023-01-22,2023-02-14,2023-02-18,2023-01-13,Cerrada,Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40 MEDIDOR BIEN INSTALADO REGISTRANDO EN PRUEBA DE RACOR CON FICHERO FRENADO SE REMITE PARA CAMBIO POR PARADO  PREDIO DESOCUPADO HACE UN MES  OFICIAL: GRUESO  JORGE ANTONIO Usuario: EPM\ajoyar Fecha: 2023-02-18 18:26:16,NO,No fraude,No fraude,2.0,0.0,1029.0,17.0,3.0,1029.0,32.0,32.15625,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4582169-1,12922447,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-22,2023-02-10,2023-02-15,2023-01-30,Cerrada,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACION SERIE MEDIDOR: 2014388135 LECTURA: 09274 MARCA: WATERTECH DIAMETRO: 1/2 OFICIAL: YONATAN GIRALDO Usuario: EPM\ajoyar Fecha: 2023-02-15 13:02:39 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40,NO,No fraude,No fraude,0.0,9274.0,9282.0,15.0,3.0,8.0,11.0,0.7272727272727273,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4581971-1,12554999,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-22,2023-02-10,2023-02-15,2023-02-08,Cerrada,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO CON MISMA LECTURA DE SOLICITUD REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACION SERIE MEDIDOR: 2012-000080 LECTURA: 21690 MARCA: WATERTECH DIAMETRO: 3/4 OFICIAL: YONATAN GIRALDO Usuario: EPM\ajoyar Fecha: 2023-02-15 13:02:46 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40,NO,No fraude,No fraude,0.0,2012.0,21770.0,15.0,3.0,19758.0,2.0,9879.0,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4581985-1,13384771,ActivoCon suministro                         ,Residencial,Residencial estrato 5                                                                                                                                 ,2023-01-22,2023-02-01,2023-02-07,2023-01-21,Cerrada,"JORGE GRUESO : 30-01-2023,PAP 6234 SERIE MED : 2016982097 MARCA: WATERTECH LECTURA: ILEGIBLE DIAMETRO: 3/4 SERIE MED NUEVO: 2021S500076 LECTURA: 0 MARCA: WATERTECH SELLO: AE211006897,medidor con cupula impactada,se retira para laboratorio plastica #478436,se instala medidor nuevo sin fugas,se prueba presion,se instala sello,medidor general surte 8 aptos,fecha al laboratorio:08-02-2023 Usuario: EPM\smartm Fecha: 2023-02-07 12:00:29",SI,,Anomalía - Posible anomalía del medidor,6.0,3.0,0.0,8.0,4.0,3.0,11.0,0.2727272727272727,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4581913-1,13085671,ActivoCon suministro                         ,Residencial,Residencial estrato 5                                                                                                                                 ,2023-01-22,2023-02-14,2023-02-18,2023-01-30,Cerrada,"Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:40 MEDELLIN,DIEGO OCAMPO : 27-01-2023,PAP 5906 SERIE MED : 2014386628  MARCA: WATERTECH LECTURA: ILEGIBLE DIAMETRO:1/2,se revisa instalacion,medidor bien instalado,registra en prueba de llaves,no se observa manipulacion externa,medidor con cupula empañada,lectura ilegible,remitir para cambio por medidor parado,se debe enviar notificacion,no se observan parches antes de caja Usuario: EPM\ajoyar Fecha: 2023-02-18 18:26:17",NO,No fraude,No fraude,0.0,1.0,53.0,17.0,3.0,52.0,15.0,3.466666666666667,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4582118-1,12702328,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-22,2023-02-16,2023-02-22,2023-02-06,DescargadaParcial,"SEBASTIAN BUILES 01-02-2023,PAP 9055 SERIE MED :  MARCA:  LECTURA:  DIAMETRO: ,CAJILLA Y MEDIDOR EN ANDEN EL CUAL SE ENCUENTRA ENCERRADO EN REJA CON CANDADO NADIE EN PREDIO PARA AUTORIZAR INGRESO PARA REALIZAR REVISION SIN REGISTRO FOTOGRAFICO DE MEDIDOR EN SOLICITUD Usuario: EPM\smartm Fecha: 2023-02-22 13:02:20",NO,No hay quien informe,No Aplica,2.0,2023.0,421.0,19.0,4.0,1602.0,10.0,160.2,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
